map,i,start,goal_near,goal_far,closed,forward,backward
orz100d.map,87,36856,12117,125752,200,61089,52845
orz100d.map,88,74736,124030,54010,9183,7711,25618
orz100d.map,89,126467,132942,121243,947,2881,1095
orz100d.map,90,126888,108211,8890,8385,59714,55930
orz100d.map,91,33962,153206,105805,54075,3442,20517
orz100d.map,92,135123,121020,13079,4881,48439,52862
orz100d.map,93,56808,12908,109103,845,31637,44391
orz100d.map,94,33986,31468,149967,65,54408,54602
orz100d.map,95,109305,70067,136588,7264,10671,40778
orz100d.map,96,112618,96203,10506,56,15406,11099
orz100d.map,97,18696,79819,157249,5264,49614,63182
orz100d.map,98,157728,98158,96414,38571,0,0
orz100d.map,99,51565,105503,135309,49722,221,44948
orz101d.map,0,1137,1107,3330,21,150,61
orz101d.map,1,1241,2259,181,49,34,34
orz101d.map,2,2048,691,3241,100,71,54
orz101d.map,3,1900,2316,3245,15,33,33
orz101d.map,4,3393,2969,1388,15,117,92
orz101d.map,5,3009,2363,1222,76,36,72
orz101d.map,6,2424,3195,3151,47,2,3
orz101d.map,7,2065,3238,858,55,40,134
orz101d.map,8,1306,1999,3092,56,325,95
orz101d.map,9,3283,1268,63,237,53,204
orz101d.map,10,321,150,1782,8,44,44
orz101d.map,11,2048,2401,814,35,56,107
orz101d.map,12,1304,1490,2697,23,68,38
orz101d.map,13,1113,1483,603,18,21,18
orz101d.map,14,1668,1247,3407,12,119,735
orz101d.map,15,1991,3079,396,71,38,38
orz101d.map,16,2256,2113,1028,21,26,72
orz101d.map,17,2428,2868,1683,140,81,49
orz101d.map,18,1405,271,3197,28,156,57
orz101d.map,19,2398,3038,1407,26,35,106
orz101d.map,20,2467,941,652,51,95,82
orz101d.map,21,2673,1554,727,54,76,102
orz101d.map,22,609,3346,3367,158,69,80
orz101d.map,23,2217,2426,67,7,267,179
orz101d.map,24,3208,3159,3267,9,34,82
orz101d.map,25,1097,2718,3386,88,324,352
orz101d.map,26,1944,1990,1156,6,25,68
orz101d.map,27,56,2026,2908,164,25,214
orz101d.map,28,2193,1165,226,374,26,119
orz101d.map,29,2120,2115,101,6,48,51
orz101d.map,30,2088,1898,2829,27,251,77
orz101d.map,31,3136,1743,1111,41,18,47
orz101d.map,32,1228,2108,3438,114,132,121
orz101d.map,33,946,1500,139,398,16,16
orz101d.map,34,2209,1754,1347,19,35,51
orz101d.map,35,2956,3284,2009,17,50,108
orz101d.map,36,2202,2172,3198,14,57,36
orz101d.map,37,2362,1967,317,36,43,157
orz101d.map,38,1489,1906,2999,14,249,140
orz101d.map,39,1954,1838,2908,14,35,35
orz101d.map,40,2952,1528,901,77,26,213
orz101d.map,41,2307,2115,1126,29,87,77
orz101d.map,42,3083,3291,3268,8,21,21
orz101d.map,43,1260,447,3262,66,95,75
orz101d.map,44,2696,2824,3154,6,16,15
orz101d.map,45,816,1567,2234,26,107,35
orz101d.map,46,1457,2044,438,37,123,623
orz101d.map,47,3353,2909,983,46,84,148
orz101d.map,48,1314,3195,3428,275,239,249
orz101d.map,49,1273,2075,3410,24,128,297
orz101d.map,50,866,2966,3239,165,69,73
orz101d.map,51,561,3181,3388,167,35,35
orz101d.map,52,2024,3039,2633,52,28,28
orz101d.map,53,1449,653,2653,22,85,43
orz101d.map,54,3416,3246,2159,7,127,54
orz101d.map,55,3448,2357,189,74,65,276
orz101d.map,56,3416,2842,1557,41,42,97
orz101d.map,57,778,652,231,4,12,11
orz101d.map,58,2490,2027,229,13,52,321
orz101d.map,59,3250,3271,270,44,161,502
orz101d.map,60,3145,2163,266,40,53,256
orz101d.map,61,1149,1703,2005,33,31,30
orz101d.map,62,1521,2070,2445,51,35,135
orz101d.map,63,688,2214,3201,129,154,272
orz101d.map,64,824,3215,3429,295,20,299
orz101d.map,65,1416,1996,2197,44,15,278
orz101d.map,66,1640,2441,392,40,240,71
orz101d.map,67,2231,3055,3181,46,6,3
orz101d.map,68,1272,1851,2338,24,61,41
orz101d.map,69,2465,2037,3091,19,19,19
orz101d.map,70,3328,2823,1575,14,41,56
orz101d.map,71,1440,2531,3043,66,213,193
orz101d.map,72,2121,2163,991,2,31,31
orz101d.map,73,192,1432,2307,102,182,289
orz101d.map,74,1994,1868,3221,4,38,38
orz101d.map,75,2380,3262,2823,22,91,155
orz101d.map,76,1698,1260,2971,29,45,43
orz101d.map,77,2696,2911,3345,11,25,59
orz101d.map,78,1137,2111,2510,112,31,113
orz101d.map,79,1920,2126,3292,10,126,52
orz101d.map,80,1407,2695,3454,94,37,37
orz101d.map,81,2160,1311,485,30,25,25
orz101d.map,82,1968,1438,266,73,63,163
orz101d.map,83,561,1598,2547,53,93,58
orz101d.map,84,2872,2994,2190,8,22,31
orz101d.map,85,2178,3397,3343,87,12,36
orz101d.map,86,233,1250,1271,575,0,0
orz101d.map,87,1656,1276,3251,12,203,161
orz101d.map,88,2880,1568,900,118,16,161
orz101d.map,89,1291,1667,2507,12,44,61
orz101d.map,90,1880,3428,3333,52,37,46
orz101d.map,91,1938,1821,1406,13,16,67
orz101d.map,92,2952,3450,1702,19,91,140
orz101d.map,93,3280,2954,2927,19,35,16
orz101d.map,94,1450,1901,2237,47,10,8
orz101d.map,95,1912,3430,3415,43,135,168
orz101d.map,96,1179,1685,1499,15,576,152
orz101d.map,97,313,1147,1524,66,12,10
orz101d.map,98,3176,2343,1164,28,193,70
orz101d.map,99,2912,1653,1334,78,212,336
orz102d.map,0,609,817,1098,19,31,31
orz102d.map,1,242,1020,645,39,15,21
orz102d.map,2,689,1100,1493,30,21,21
orz102d.map,3,200,47,955,8,33,33
orz102d.map,4,1288,839,815,32,73,35
orz102d.map,5,944,245,812,22,66,27
orz102d.map,6,1299,717,324,19,10,10
orz102d.map,7,908,838,853,11,37,25
orz102d.map,8,513,1260,1011,26,24,46
orz102d.map,9,900,1094,1006,7,30,30
orz102d.map,10,787,1255,651,13,24,24
orz102d.map,11,1570,1030,748,21,10,10
orz102d.map,12,643,949,1612,15,80,37
orz102d.map,13,986,909,982,4,4,4
orz102d.map,14,827,735,700,70,4,4
orz102d.map,15,744,1062,1522,15,36,22
orz102d.map,16,576,675,86,22,16,22
orz102d.map,17,520,981,1300,20,22,21
orz102d.map,18,752,1647,1444,26,8,26
orz102d.map,19,163,796,1102,27,24,24
orz102d.map,20,601,755,1218,7,18,21
orz102d.map,21,481,1257,1137,25,3,20
orz102d.map,22,777,563,86,25,59,24
orz102d.map,23,634,669,559,6,5,5
orz102d.map,24,1608,1295,1331,10,4,4
orz102d.map,25,1336,1027,241,12,23,23
orz102d.map,26,672,1375,1646,20,26,26
orz102d.map,27,620,756,1335,25,22,25
orz102d.map,28,700,655,830,8,30,30
orz102d.map,29,361,571,967,21,17,32
orz102d.map,30,400,490,619,34,13,27
orz102d.map,31,242,83,667,8,32,55
orz102d.map,32,168,615,1250,31,46,38
orz102d.map,33,1218,708,495,17,37,24
orz102d.map,34,833,829,161,5,23,27
orz102d.map,35,1289,873,364,25,13,35
orz102d.map,36,521,558,972,4,33,43
orz102d.map,37,400,761,1530,20,30,30
orz102d.map,38,658,943,1262,36,201,19
orz102d.map,39,1484,1455,534,12,45,60
orz102d.map,40,1139,875,572,17,18,26
orz102d.map,41,1016,636,564,21,9,19
orz102d.map,42,1182,782,403,21,11,11
orz102d.map,43,1368,1644,708,11,17,20
orz102d.map,44,579,828,1524,32,25,31
orz102d.map,45,613,797,895,17,16,16
orz102d.map,46,1338,790,958,17,10,10
orz102d.map,47,322,1413,773,30,29,49
orz102d.map,48,893,933,869,3,27,27
orz102d.map,49,569,324,203,22,9,7
orz102d.map,50,1251,1565,439,11,26,28
orz102d.map,51,736,610,530,13,5,13
orz102d.map,52,1032,441,580,22,16,16
orz102d.map,53,88,706,660,51,30,58
orz102d.map,54,201,515,580,23,26,50
orz102d.map,55,1608,753,285,26,13,15
orz102d.map,56,720,800,639,5,5,5
orz102d.map,57,568,823,1297,26,19,19
orz102d.map,58,1457,897,613,29,30,151
orz102d.map,59,1602,1300,822,19,12,12
orz102d.map,60,1369,1523,202,7,202,57
orz102d.map,61,83,1027,1525,36,68,259
orz102d.map,62,1368,945,718,18,14,19
orz102d.map,63,1105,579,542,35,35,3
orz102d.map,64,1377,1252,813,12,63,33
orz102d.map,65,632,754,1418,9,43,22
orz102d.map,66,713,1141,658,13,25,25
orz102d.map,67,890,284,1564,53,46,64
orz102d.map,68,1379,821,611,27,24,143
orz102d.map,69,1488,642,569,35,8,19
orz102d.map,70,1027,1262,972,13,24,25
orz102d.map,71,1017,1418,243,27,106,39
orz102d.map,72,51,996,975,37,33,35
orz102d.map,73,722,1179,1684,24,16,27
orz102d.map,74,1528,1095,694,16,35,35
orz102d.map,75,799,959,942,9,17,17
orz102d.map,76,700,1005,1607,17,39,46
orz102d.map,77,785,85,659,85,26,26
orz102d.map,78,480,796,929,13,20,41
orz102d.map,79,943,639,692,17,22,22
orz102d.map,80,891,797,471,31,51,37
orz102d.map,81,1141,1414,1639,8,16,22
orz102d.map,82,1249,869,607,21,19,41
orz102d.map,83,936,676,717,21,12,12
orz102d.map,84,169,947,990,23,24,49
orz102d.map,85,712,897,1175,16,12,12
orz102d.map,86,1329,1602,51,8,42,70
orz102d.map,87,641,822,969,20,24,24
orz102d.map,88,690,772,1099,7,31,31
orz102d.map,89,1008,623,1573,16,44,46
orz102d.map,90,600,582,1493,23,27,27
orz102d.map,91,1099,1332,1301,8,13,12
orz102d.map,92,636,207,863,12,13,13
orz102d.map,93,680,553,238,14,26,19
orz102d.map,94,596,943,1101,14,13,13
orz102d.map,95,953,1339,364,27,15,19
orz102d.map,96,712,127,1289,16,32,23
orz102d.map,97,672,1418,1406,48,35,26
orz102d.map,98,677,991,1182,11,15,15
orz102d.map,99,1416,982,733,17,76,26
orz103d.map,0,76188,20917,156206,3463,23383,23919
orz103d.map,1,79579,76628,173189,15731,187,3348
orz103d.map,2,55144,80452,108118,6936,108,2057
orz103d.map,3,37583,13191,107999,1704,11589,16420
orz103d.map,4,109372,81837,51941,24341,0,0
orz103d.map,5,140985,138993,164214,162,37498,27749
orz103d.map,6,137200,126511,28294,487,18425,24214
orz103d.map,7,136650,164658,142831,37468,0,0
orz103d.map,8,53354,33407,113382,978,18348,16363
orz103d.map,9,164974,134502,45853,297,17552,9716
orz103d.map,10,135137,82571,79380,2309,7,7
orz103d.map,11,142536,149833,138086,96,26568,30872
orz103d.map,12,91257,65819,36172,15414,2797,14659
orz103d.map,13,54482,49149,142571,6738,870,752
orz103d.map,14,50517,82751,107111,6782,7838,12938
orz103d.map,15,168296,156550,53745,28486,0,0
orz103d.map,16,48538,93075,148419,36203,4,1946
orz103d.map,17,104320,108582,50788,24308,0,0
orz103d.map,18,50827,191166,182443,27094,80,5027
orz103d.map,19,172730,140007,117374,1708,49,456
orz103d.map,20,83240,138271,152599,11951,18291,21534
orz103d.map,21,112814,91583,40726,9597,12463,21909
orz103d.map,22,146662,68379,181542,2119,27885,29379
orz103d.map,23,81371,16804,167940,4845,32679,18624
orz103d.map,24,2417,81191,144050,849,25928,25064
orz103d.map,25,132393,137699,82858,27376,0,0
orz103d.map,26,49020,112342,205469,27689,1127,12487
orz103d.map,27,108209,131957,87138,29213,117,1362
orz103d.map,28,149648,133104,180129,368,908,236
orz103d.map,29,50810,139965,159822,26703,350,13602
orz103d.map,30,129060,42125,76612,21992,3066,17042
orz103d.map,31,80955,115533,30965,5568,6838,18050
orz103d.map,32,147128,50047,68582,18372,110,11293
orz103d.map,33,169729,82790,88398,22757,4,851
orz103d.map,34,93417,48066,118550,9000,5027,16807
orz103d.map,35,111440,147863,74842,2081,24930,27654
orz103d.map,36,107484,81215,24052,66,126,770
orz103d.map,37,146148,110407,25639,24130,0,0
orz103d.map,38,132890,167373,139131,2235,24554,29003
orz103d.map,39,150723,106919,104677,105,27029,33018
orz103d.map,40,134584,156205,140016,1176,678,3322
orz103d.map,41,143840,161821,138064,42,27208,32919
orz103d.map,42,50009,39425,86217,73,5562,15235
orz103d.map,43,73915,150565,130813,26723,1315,11935
orz103d.map,44,134491,111755,49102,1879,15802,9782
orz103d.map,45,74696,137497,177742,1414,29338,26145
orz103d.map,46,140872,79634,19186,11153,2435,8765
orz103d.map,47,69042,38022,159054,910,21714,16622
orz103d.map,48,108824,56785,18177,277,5000,512
orz103d.map,49,4232,144966,177769,26577,4049,13029
orz103d.map,50,52233,141279,111529,26609,8378,13606
orz103d.map,51,166440,140372,43034,26950,0,0
orz103d.map,52,148066,164613,89051,1271,343,2869
orz103d.map,53,142888,138535,127894,1804,383,4986
orz103d.map,54,159802,78669,37884,7995,16753,25542
orz103d.map,55,123280,128547,167407,1898,34852,24184
orz103d.map,56,85989,77453,125823,13553,3150,6130
orz103d.map,57,139194,75611,3781,25516,1432,1837
orz103d.map,58,110274,135174,31060,748,3841,2873
orz103d.map,59,81229,76814,52413,19763,0,0
orz103d.map,60,79992,114096,26447,288,8921,16111
orz103d.map,61,66268,93573,149751,19507,0,0
orz103d.map,62,124755,142222,115332,148,22266,27622
orz103d.map,63,140353,53354,94939,9850,2533,3871
orz103d.map,64,77536,78177,165989,20288,134,2265
orz103d.map,65,15955,135419,140053,13293,111,10625
orz103d.map,66,49897,84444,62118,155,7216,6318
orz103d.map,67,168793,109502,129419,24042,5354,15165
orz103d.map,68,78720,130393,115861,8456,9226,13337
orz103d.map,69,164888,170418,162133,15,17,17
orz103d.map,70,140955,159788,136693,809,161,49
orz103d.map,71,138689,143903,75215,31298,0,0
orz103d.map,72,136089,79831,82997,139,3130,1186
orz103d.map,73,10688,59549,52356,112,8783,6997
orz103d.map,74,77996,67661,181999,11284,18674,21340
orz103d.map,75,100049,40645,139897,891,25750,26969
orz103d.map,76,48570,77020,138131,309,25394,22155
orz103d.map,77,139040,160284,16350,324,13701,20301
orz103d.map,78,93458,102421,44834,10427,1763,867
orz103d.map,79,45268,137461,106366,542,27335,23921
orz103d.map,80,154257,135830,92044,181,10475,4468
orz103d.map,81,158976,161667,42701,4457,12866,10363
orz103d.map,82,158440,140821,52330,1048,13922,9874
orz103d.map,83,151495,107740,144351,324,31152,26698
orz103d.map,84,152568,138971,170617,1457,34076,29950
orz103d.map,85,136707,25987,66459,17560,4835,17252
orz103d.map,86,143283,119837,78724,2862,12465,6538
orz103d.map,87,155202,162118,109580,17,901,1923
orz103d.map,88,154875,117532,166532,84,37374,32672
orz103d.map,89,109788,107919,135269,74,24184,28720
orz103d.map,90,80375,60470,171127,643,10438,6766
orz103d.map,91,1942,44006,181972,12947,14479,19889
orz103d.map,92,159640,109853,179143,5338,25237,34548
orz103d.map,93,85082,54284,147069,2252,28074,22121
orz103d.map,94,50106,66924,159517,4792,15433,14209
orz103d.map,95,78034,18058,135828,333,27287,26147
orz103d.map,96,144801,96589,80027,24046,4,698
orz103d.map,97,179696,107709,76612,2139,22919,28097
orz103d.map,98,74296,112769,139015,27707,2,12522
orz103d.map,99,52777,17283,183305,2247,11732,15012
orz105d.map,0,409,446,1062,20,42,287
orz105d.map,1,592,819,759,12,15,17
orz105d.map,2,1011,1045,319,11,28,48
orz105d.map,3,112,183,465,8,17,17
orz105d.map,4,409,713,839,32,12,168
orz105d.map,5,617,639,748,5,11,11
orz105d.map,6,872,545,687,16,10,10
orz105d.map,7,310,1262,1340,62,32,32
orz105d.map,8,521,723,1115,11,30,30
orz105d.map,9,712,962,941,11,4,13
orz105d.map,10,136,340,721,13,22,31
orz105d.map,11,936,1092,340,13,24,36
orz105d.map,12,538,780,1085,19,19,19
orz105d.map,13,292,159,917,14,25,25
orz105d.map,14,924,967,988,10,6,7
orz105d.map,15,392,746,856,19,32,32
orz105d.map,16,873,722,539,8,16,16
orz105d.map,17,520,1039,1272,28,79,32
orz105d.map,18,593,670,396,6,9,11
orz105d.map,19,442,215,733,12,21,23
orz105d.map,20,563,540,443,4,10,7
orz105d.map,21,862,909,694,6,14,14
orz105d.map,22,161,790,797,30,8,34
orz105d.map,23,962,1339,516,18,20,22
orz105d.map,24,593,292,921,14,16,16
orz105d.map,25,986,363,183,101,141,43
orz105d.map,26,1261,1341,988,9,11,13
orz105d.map,27,291,757,1191,54,36,36
orz105d.map,28,1195,663,419,29,10,11
orz105d.map,29,722,518,778,13,22,22
orz105d.map,30,65,749,1165,43,44,44
orz105d.map,31,944,932,1364,13,17,17
orz105d.map,32,113,890,773,34,8,36
orz105d.map,33,592,991,970,18,18,18
orz105d.map,34,674,620,610,7,14,10
orz105d.map,35,89,165,1097,5,70,49
orz105d.map,36,1258,1237,110,6,216,159
orz105d.map,37,1096,1087,862,10,10,18
orz105d.map,38,920,1084,166,19,30,35
orz105d.map,39,960,673,287,26,119,41
orz105d.map,40,1139,1111,663,5,18,19
orz105d.map,41,865,366,339,22,2,2
orz105d.map,42,608,832,642,11,9,10
orz105d.map,43,983,1010,1263,4,14,14
orz105d.map,44,697,674,890,4,15,15
orz105d.map,45,1115,766,597,16,14,14
orz105d.map,46,1043,923,359,11,233,35
orz105d.map,47,1262,1193,942,10,10,15
orz105d.map,48,592,540,1170,5,26,26
orz105d.map,49,136,874,1263,48,60,158
orz105d.map,50,162,390,986,13,60,117
orz105d.map,51,711,647,823,15,16,16
orz105d.map,52,140,313,692,12,26,24
orz105d.map,53,972,1117,1262,12,12,17
orz105d.map,54,673,635,1138,15,29,29
orz105d.map,55,1192,1110,292,11,33,33
orz105d.map,56,749,933,959,25,9,9
orz105d.map,57,962,948,899,13,4,14
orz105d.map,58,1194,1214,290,7,36,40
orz105d.map,59,160,61,690,6,26,26
orz105d.map,60,419,820,933,18,33,34
orz105d.map,61,666,918,317,13,14,15
orz105d.map,62,497,783,1245,27,30,30
orz105d.map,63,1190,918,615,15,12,12
orz105d.map,64,264,366,117,7,7,9
orz105d.map,65,91,615,871,23,39,38
orz105d.map,66,396,837,1084,30,14,24
orz105d.map,67,344,795,662,20,27,20
orz105d.map,68,720,794,240,5,23,24
orz105d.map,69,1017,342,117,28,12,11
orz105d.map,70,183,311,1021,30,36,366
orz105d.map,71,417,874,1061,26,33,32
orz105d.map,72,339,165,1015,9,28,28
orz105d.map,73,1009,938,922,8,11,14
orz105d.map,74,736,668,564,11,4,7
orz105d.map,75,717,748,1093,8,15,15
orz105d.map,76,61,469,1139,28,54,113
orz105d.map,77,346,311,647,12,14,13
orz105d.map,78,545,718,707,10,12,20
orz105d.map,79,62,787,1262,60,28,129
orz105d.map,80,1294,1039,1062,16,7,7
orz105d.map,81,794,1046,1071,13,12,1
orz105d.map,82,792,1266,1341,21,23,3
orz105d.map,83,594,133,1315,30,33,33
orz105d.map,84,1283,540,516,38,5,2
orz105d.map,85,313,985,829,52,7,56
orz105d.map,86,913,519,521,23,7,2
orz105d.map,87,881,1094,347,22,25,51
orz105d.map,88,112,745,1045,37,31,12
orz105d.map,89,784,860,494,5,22,22
orz105d.map,90,65,369,471,20,7,11
orz105d.map,91,1240,1364,85,7,184,51
orz105d.map,92,1040,895,161,12,33,33
orz105d.map,93,888,820,1241,11,17,17
orz105d.map,94,690,540,1063,7,17,17
orz105d.map,95,825,639,338,23,116,36
orz105d.map,96,1283,815,467,27,17,79
orz105d.map,97,848,567,241,18,15,22
orz105d.map,98,745,686,614,12,3,9
orz105d.map,99,1340,1060,644,17,21,21
orz106d.map,0,170,268,435,8,18,18
orz106d.map,1,408,418,335,13,11,11
orz106d.map,2,265,242,150,5,10,10
orz106d.map,3,598,326,124,26,13,27
orz106d.map,4,131,276,573,13,22,22
orz106d.map,5,514,374,283,8,16,15
orz106d.map,6,418,471,285,11,14,21
orz106d.map,7,438,214,151,16,7,8
orz106d.map,8,386,435,166,12,11,11
orz106d.map,9,268,446,455,12,16,16
orz106d.map,10,147,447,454,16,8,22
orz106d.map,11,245,302,255,7,10,10
orz106d.map,12,456,356,132,6,16,15
orz106d.map,13,393,366,195,16,9,9
orz106d.map,14,355,475,285,7,13,13
orz106d.map,15,256,314,328,6,8,10
orz106d.map,16,508,574,319,10,15,21
orz106d.map,17,514,469,331,8,13,10
orz106d.map,18,573,478,287,11,15,15
orz106d.map,19,368,426,537,6,17,32
orz106d.map,20,394,290,230,10,4,7
orz106d.map,21,297,311,557,8,13,13
orz106d.map,22,353,251,506,8,15,28
orz106d.map,23,368,287,233,6,8,8
orz106d.map,24,146,206,374,4,17,19
orz106d.map,25,434,573,486,9,7,10
orz106d.map,26,129,236,570,13,37,32
orz106d.map,27,345,311,435,9,14,26
orz106d.map,28,329,343,98,8,24,21
orz106d.map,29,73,167,514,12,23,23
orz106d.map,30,488,518,126,12,20,20
orz106d.map,31,497,114,283,23,14,14
orz106d.map,32,547,356,167,29,9,9
orz106d.map,33,274,556,587,17,23,23
orz106d.map,34,337,326,466,12,8,7
orz106d.map,35,73,171,214,8,8,8
orz106d.map,36,576,549,282,9,21,27
orz106d.map,37,496,537,310,4,15,15
orz106d.map,38,487,367,575,7,12,12
orz106d.map,39,577,375,188,13,17,18
orz106d.map,40,265,165,250,6,5,5
orz106d.map,41,568,495,414,12,4,10
orz106d.map,42,498,335,309,12,8,10
orz106d.map,43,296,233,469,7,28,17
orz106d.map,44,72,104,249,14,6,6
orz106d.map,45,98,367,510,26,53,23
orz106d.map,46,321,167,495,15,22,22
orz106d.map,47,147,269,254,9,5,10
orz106d.map,48,192,293,297,7,5,9
orz106d.map,49,489,435,171,10,23,33
orz106d.map,50,264,357,471,18,22,13
orz106d.map,51,129,474,578,23,14,26
orz106d.map,52,328,310,155,4,14,15
orz106d.map,53,212,294,247,7,7,7
orz106d.map,54,434,490,205,8,16,20
orz106d.map,55,299,151,303,16,15,15
orz106d.map,56,572,511,134,5,21,32
orz106d.map,57,546,454,263,14,12,12
orz106d.map,58,315,335,165,2,17,17
orz106d.map,59,144,117,354,17,20,20
orz106d.map,60,330,413,492,8,12,16
orz106d.map,61,321,334,125,14,10,18
orz106d.map,62,498,487,247,12,13,25
orz106d.map,63,515,510,187,6,20,24
orz106d.map,64,193,277,263,9,15,14
orz106d.map,65,317,446,165,19,8,19
orz106d.map,66,288,242,164,9,5,8
orz106d.map,67,251,310,525,5,23,19
orz106d.map,68,408,251,147,12,6,6
orz106d.map,69,169,206,516,6,24,24
orz106d.map,70,265,413,474,16,5,11
orz106d.map,71,570,427,435,11,5,5
orz106d.map,72,457,495,547,5,12,13
orz106d.map,73,172,149,116,5,6,6
orz106d.map,74,255,236,348,3,12,12
orz106d.map,75,328,191,235,11,7,7
orz106d.map,76,205,365,517,9,20,27
orz106d.map,77,169,269,506,6,16,20
orz106d.map,78,186,346,325,9,1,8
orz106d.map,79,256,234,118,4,8,8
orz106d.map,80,241,295,455,17,11,8
orz106d.map,81,242,318,531,20,29,17
orz106d.map,82,112,236,376,11,14,7
orz106d.map,83,237,346,125,18,6,17
orz106d.map,84,316,309,406,8,9,8
orz106d.map,85,329,170,277,10,8,8
orz106d.map,86,274,13,549,26,34,19
orz106d.map,87,155,148,509,8,58,23
orz106d.map,88,448,315,242,15,9,9
orz106d.map,89,577,426,172,19,14,18
orz106d.map,90,297,255,263,5,14,14
orz106d.map,91,98,293,246,16,7,17
orz106d.map,92,408,347,173,5,14,14
orz106d.map,93,256,317,125,5,17,17
orz106d.map,94,568,496,187,13,16,16
orz106d.map,95,417,452,276,8,7,8
orz106d.map,96,356,373,254,5,5,7
orz106d.map,97,272,368,470,10,23,18
orz106d.map,98,536,497,303,4,22,22
orz106d.map,99,128,287,138,10,10,10
orz107d.map,0,612,210,156,19,7,39
orz107d.map,1,537,998,931,29,14,23
orz107d.map,2,903,990,383,4,20,26
orz107d.map,3,370,301,996,17,34,34
orz107d.map,4,314,842,812,63,1,3
orz107d.map,5,1133,790,797,18,13,7
orz107d.map,6,96,352,225,15,91,42
orz107d.map,7,98,499,1196,20,38,38
orz107d.map,8,368,358,932,11,33,26
orz107d.map,9,352,371,1045,20,44,92
orz107d.map,10,904,1229,217,18,27,42
orz107d.map,11,1200,535,293,26,16,16
orz107d.map,12,672,443,1106,12,16,16
orz107d.map,13,1018,790,292,13,84,44
orz107d.map,14,754,117,311,56,25,16
orz107d.map,15,754,443,474,20,4,4
orz107d.map,16,756,877,1140,10,12,15
orz107d.map,17,37,445,933,17,47,34
orz107d.map,18,124,284,729,79,33,24
orz107d.map,19,88,1019,1111,89,23,39
orz107d.map,20,386,94,823,13,17,17
orz107d.map,21,419,910,932,20,9,25
orz107d.map,22,842,795,676,14,4,12
orz107d.map,23,1024,387,164,24,187,20
orz107d.map,24,177,252,1045,107,55,98
orz107d.map,25,184,388,29,9,18,15
orz107d.map,26,1258,471,283,32,28,18
